,,a,available,b,conc,date,default,firstmonth,intercept,intercept.lower,intercept.upper,lastmonth,lower,lower.a,lower.b,lower.percent,p,p.stars,slope,slope.percent,upper,upper.a,upper.b,upper.percent
1663A,CO,1.1273125010159437,0.989247311827957,-3.581222299140664e-05,0.5538158327377718,16222.0,default,6_2014,1.1273125010159437,1.652662853067488,0.5278551572235944,12_2019,-0.024108314759661492,1.652662853067488,-6.605017742373012e-05,-4.148046178641339,0.05342237061769617,+,-0.013071461391863423,-2.392434113242971,0.00031960674489758703,0.5278551572235944,8.756349175276357e-07,0.05896153889605574
1663A,SO2,133.07944703574347,0.9905913978494624,-0.007066250055589162,16.26657916295067,16222.0,default,6_2014,133.07944703574347,159.48658991792323,106.97417662765255,12_2019,-3.119380463047873,159.48658991792323,-0.008546247843966775,-14.96151849783672,0.0,***,-2.5791812702900443,-13.97874264795349,-2.0376031998082036,106.97417662765255,-0.005582474520022475,-12.412848424992587
1663A,O3,52.9761406898352,0.9905913978494624,0.0021345003974466347,90.49599325207699,16222.0,default,6_2014,52.9761406898352,102.30611683232786,-11.166901761811843,12_2019,-0.26189912589436404,102.30611683232786,-0.0007175318517653809,-0.28886045000307853,0.1669449081803005,,0.7790926450680217,0.8893547983909145,2.1264923645304417,-11.166901761811843,0.005826006478165594,2.5515078652024585
1663A,NO2,53.921953868905916,0.9233870967741935,-0.002038763992136464,24.474516411355708,16222.0,default,8_2014,53.921953868905916,76.17342158155725,34.60150300308522,12_2019,-1.2125102183183456,76.17342158155725,-0.0033219458036119055,-5.440970108163186,0.0033388981636059967,**,-0.7441488571298094,-3.56920915844986,-0.34359683605798114,34.60150300308522,-0.0009413611946794004,-1.7774632827706156
1663A,PM2.5,187.11356091593464,0.967741935483871,-0.008991617380479582,47.01897138791048,16222.0,default,8_2014,187.11356091593464,239.27006355685245,143.31191956570916,12_2019,-4.396753579189849,239.27006355685245,-0.012045900216958491,-10.024181942368264,0.0,***,-3.2819403438750476,-7.955921267310594,-2.363460416245992,143.31191956570916,-0.006475234017112306,-6.175643671700789
1663A,PM10,279.0302513485112,0.9811827956989247,-0.01274350978511794,73.3218894681402,16222.0,default,8_2014,279.0302513485112,347.3891780643244,212.52673315654948,12_2019,-6.125963370208691,347.3891780643244,-0.016783461288242988,-8.154049153745333,0.0,***,-4.651381071568048,-6.43299741442397,-3.2263213337326517,212.52673315654948,-0.008839236530774388,-4.666586949933597
1664A,CO,1.915757116550666,0.9852150537634409,-7.373383630376263e-05,0.776044435086761,16222.0,default,10_2014,1.915757116550666,2.7331264827767345,1.164245852341769,12_2019,-0.04402598325496558,2.7331264827767345,-0.00012061913220538515,-5.670215042590889,0.0,***,-0.02691285025087336,-3.739730288827473,-0.011514070085313846,1.164245852341769,-3.1545397494010536e-05,-1.7645640530801767
1664A,SO2,117.81235753986918,0.9852150537634409,-0.006220474498698519,17.75713076429633,16222.0,default,8_2014,117.81235753986918,139.68500830723843,97.78863851885342,12_2019,-2.7484977336446312,139.68500830723843,-0.007530130777108578,-15.677726143041049,0.0,***,-2.2704731920249595,-13.43171639433568,-1.854180837471856,97.78863851885342,-0.0050799474999228935,-12.054436115859694
1664A,O3,38.368917093063004,0.989247311827957,0.0026246506935786937,97.03791246890903,16222.0,default,8_2014,38.368917093063004,114.68188893050491,-33.40581039772182,12_2019,-0.6318378701612557,114.68188893050491,-0.001731062657976043,-0.7295999560345482,0.29716193656093487,,0.9579975031562232,1.1835019587514646,2.4861541394934634,-33.40581039772182,0.00681138120409168,3.2250684146608166
1664A,NO2,116.22222188970795,0.9516129032258065,-0.005339387903678768,32.50971354673326,16222.0,default,2_2015,116.22222188970795,142.93255120778468,92.63554872207885,12_2019,-2.533851663655791,142.93255120778468,-0.006942059352481619,-8.357453830474258,0.0,***,-1.9488765848427505,-6.582558924056887,-1.444757646191216,92.63554872207885,-0.003958240126551276,-5.082704645323576
1664A,PM2.5,138.772069578329,0.978494623655914,-0.006213981837833469,38.8095841256515,16222.0,default,8_2014,138.772069578329,188.72513652558425,91.80006097715838,12_2019,-3.34387441647058,188.72513652558425,-0.009161299771152273,-8.336649453199088,0.0,***,-2.268103370809216,-5.9735888765352545,-1.2644041628101295,91.80006097715838,-0.003464120994000355,-3.551189325077956
1664A,PM10,271.1131150219978,0.9798387096774194,-0.012289808199495416,75.3210350035959,16222.0,default,8_2014,271.1131150219978,332.9882787742691,197.56636062695952,12_2019,-5.835897136575095,332.9882787742691,-0.015988759278287933,-7.927201949478347,0.0,***,-4.485779992815827,-6.252145837514876,-2.9362324566273386,197.56636062695952,-0.008044472483910516,-4.377932590387323
1665A,CO,5.8357550052686955,0.9690860215053764,-0.0002818906685877883,1.0093032325927929,16222.0,default,6_2014,5.8357550052686955,6.818118649280286,5.04557457332012,12_2019,-0.12373390978301552,6.818118649280286,-0.0003389970131041521,-9.381534294461252,0.0,***,-0.10289009403454273,-8.146970587931849,-0.0862545460268208,5.04557457332012,-0.0002363138247310159,-7.116173258141812
1665A,SO2,505.40771517764693,0.9717741935483871,-0.02701527496604123,50.817066380613355,16222.0,default,6_2014,505.40771517764693,577.6489900527614,448.26207932518906,12_2019,-11.379706499263454,577.6489900527614,-0.031177278080173846,-15.829070690010594,0.0,***,-9.860575362605049,-14.68091954335532,-8.64260177603145,448.26207932518906,-0.02367836103022315,-13.472130706363172
1665A,O3,4.617326358397875,0.9704301075268817,0.0040272391876526635,70.31737613727265,16222.0,default,6_2014,4.617326358397875,41.818061415482845,-30.747071403844387,12_2019,0.6908303872792364,41.818061415482845,0.0018926859925458533,0.9525907704986986,0.0,***,1.4699423034932222,2.1015026960561918,2.2184133117201754,-30.747071403844387,0.006077844689644316,3.2696944617736854
1665A,NO2,208.43618118833933,0.9583333333333334,-0.009600924862702084,47.69710840448289,16222.0,default,8_2014,208.43618118833933,236.66826715104088,185.31168065841155,12_2019,-4.138012030196417,236.66826715104088,-0.0113370192608121,-7.8432134699798635,0.0,***,-3.5043375748862604,-6.650861707560817,-3.0542557870215794,185.31168065841155,-0.008367824074031725,-6.161644851141326
1665A,PM2.5,402.23754657698163,0.9516129032258065,-0.019621276450876645,78.83131912105489,16222.0,default,8_2014,402.23754657698163,467.17522180121,346.30030466169444,12_2019,-8.528609619433897,467.17522180121,-0.023366053751873693,-9.67718527128807,0.0,***,-7.161765904569975,-8.531884110960679,-5.935970851176108,346.30030466169444,-0.01626293383883865,-7.196599823092968
1665A,PM10,619.8824381038053,0.9663978494623656,-0.028990618224878372,126.68467155748381,16222.0,default,6_2014,619.8824381038053,751.8487974497905,494.5519551528338,12_2019,-13.374700948673597,751.8487974497905,-0.036643016297735885,-8.49587681775622,0.0,***,-10.581575652080605,-7.073405132479229,-7.9090768262852595,494.5519551528338,-0.021668703633658245,-5.5291895320307525
1666A,CO,7.854492795613181,0.9717741935483871,-0.00039291375115237635,1.2073366902562133,16222.0,default,6_2014,7.854492795613181,9.439705119116804,6.584217049794368,12_2019,-0.17671166354265513,9.439705119116804,-0.00048414154395247985,-11.142245257561672,0.0,***,-0.14341351917061737,-9.685875387585332,-0.11720238440174074,6.584217049794368,-0.0003211024230184678,-8.52199044691978
1666A,SO2,653.2169198686694,0.9758064516129032,-0.03532218466852555,58.79551353951401,16222.0,default,6_2014,653.2169198686694,718.9623964176238,581.3380832753363,12_2019,-14.34165360773405,718.9623964176238,-0.0392922016650248,-17.583248345865428,0.0,***,-12.892597404011825,-16.0714618066798,-11.420877061515261,581.3380832753363,-0.0312900741411377,-15.485829892862036
1666A,O3,4.7882707985208555,0.9731182795698925,0.004276702725346574,59.66079271206984,16222.0,default,6_2014,4.7882707985208555,85.37907958812985,-73.90048195171916,12_2019,-0.1369300201003731,85.37907958812985,-0.0003751507400010222,-0.17268782425811086,0.07679465776293823,+,1.5609964947514994,2.1047633073603134,3.213479454993126,-73.90048195171916,0.00880405330135103,4.662698941848305
1666A,NO2,97.21198224620538,0.9744623655913979,-0.003618022724030515,40.34508348903389,16222.0,default,6_2014,97.21198224620538,133.7303284282963,67.06668568889046,12_2019,-2.1014100102200812,133.7303284282963,-0.005757287699233099,-5.2098137282875605,0.0,***,-1.320578294271138,-3.4282553927684765,-0.6991705741727343,67.06668568889046,-0.001915535819651327,-1.9425255559147478
1666A,PM2.5,308.23632883648395,0.9502688172043011,-0.014785319589987366,67.13055369096398,16222.0,default,6_2014,308.23632883648395,373.4626960321915,248.34146477441348,12_2019,-6.765760865613926,373.4626960321915,-0.01853633113866829,-9.297927560308668,0.0,***,-5.396641650345389,-7.891110497032287,-4.14260922382718,248.34146477441348,-0.011349614311855287,-6.44984717424852
1666A,PM10,511.57961949002816,0.9731182795698925,-0.02353568464914654,121.50133895431995,16222.0,default,6_2014,511.57961949002816,614.1549399931982,399.66390227458953,12_2019,-10.771294489865321,614.1549399931982,-0.029510395862644714,-7.952975010813316,0.0,***,-8.590524896938486,-6.6191070553061175,-6.208966137403452,399.66390227458953,-0.017010866129872473,-5.018821322479148
1667A,CO,6.300364490649976,0.9690860215053764,-0.00030769224636391563,1.075238409822263,16222.0,default,6_2014,6.300364490649976,7.4584078341336175,5.3308080406220215,12_2019,-0.1363624540094976,7.4584078341336175,-0.00037359576440958246,-9.754546912015922,0.0,***,-0.1123076699228292,-8.5797793142146,-0.09193171905106387,5.3308080406220215,-0.00025186772342757226,-7.384015511261997
1667A,SO2,452.48239169245676,0.9798387096774194,-0.024084274298951287,49.1454939905022,16222.0,default,6_2014,452.48239169245676,490.22794961387063,408.29965448959166,12_2019,-9.614788795217244,490.22794961387063,-0.02634188711018423,-15.283437710875827,0.0,***,-8.79076011911722,-14.22745608021246,-7.898799735587398,408.29965448959166,-0.02164054722078739,-13.797826047830606
1667A,O3,24.168532203581222,0.978494623655914,0.0024232882640957193,47.996661092091074,16222.0,default,6_2014,24.168532203581222,65.18217118540716,-24.469805291142336,12_2019,0.00797183939521558,65.18217118540716,2.184065587730296e-05,0.012163974285019892,0.04674457429048414,*,0.8845002163949375,1.39337201601559,1.9182110660072853,-24.469805291142336,0.005255372783581604,3.1558424831353995
1667A,NO2,26.235632369695168,0.9744623655913979,0.0007624002106363315,34.917196455590236,16222.0,default,8_2014,26.235632369695168,54.18783558098101,-5.693334014753795,12_2019,-0.3058797236877844,54.18783558098101,-0.0008380266402405052,-0.7535214324556824,0.38731218697829717,,0.278276076882261,0.7208610640974884,0.9598305573469712,-5.693334014753795,0.0026296727598547156,2.5965776001750194
1667A,PM2.5,385.7812921179172,0.9502688172043011,-0.01867741654984926,69.48776840038913,16222.0,default,6_2014,385.7812921179172,455.0843839276994,323.13344683415875,12_2019,-8.33703097800098,455.0843839276994,-0.02284118076164652,-9.859920366662905,0.0,***,-6.8172570406949795,-8.233776039848692,-5.49183634649746,323.13344683415875,-0.015046126976705371,-6.946839780247101
1667A,PM10,628.8509566630721,0.9663978494623656,-0.02978336791506573,153.17938757293632,16222.0,default,6_2014,628.8509566630721,738.1950745327964,538.5274674275345,12_2019,-13.157820902220038,738.1950745327964,-0.03604882438964394,-8.576840655679296,0.0,***,-10.870929288998992,-7.460908806558358,-8.968808418953984,538.5274674275345,-0.024572077860147902,-6.4099902748044375
1668A,CO,10.574181275269376,0.9516129032258065,-0.0005576425878021714,1.074520069808028,16222.0,default,8_2014,10.574181275269376,47.25581561243513,-27.08388403839865,3_2015,-1.0167678419287143,47.25581561243513,-0.002785665320352642,-49.19639392656466,0.7278797996661102,,-0.20353954454779258,-13.319751075992968,0.6384134107395141,-27.08388403839865,0.0017490778376425043,49.502587668573355
1668A,SO2,-794.7851110591105,0.9583333333333334,0.052385847141237826,41.69458987783595,16222.0,default,8_2014,-794.7851110591105,1119.1796815698335,-2729.318957613582,3_2015,-23.391407472796786,1119.1796815698335,-0.06408604787067612,-29.395122195421575,0.38397328881469117,,19.120834206551805,34.753715171102925,62.29461375896121,-2729.318957613582,0.1706701746820855,158.54025507841826
1668A,O3,2475.63384284502,0.9583333333333334,-0.14573727440564127,129.1221640488656,16222.0,default,9_2014,2475.63384284502,9609.974698971822,-5833.90687395327,3_2015,-212.71980825708783,9609.974698971822,-0.5827939952248982,-136.45462472001395,0.357262103505843,,-53.19410515805907,-47.71465981968478,130.7717701204293,-5833.90687395327,0.3582788222477515,-596.9182392497974
1668A,NO2,-74.77438330189219,0.9717261904761905,0.006878913964612471,26.384,16222.0,default,9_2014,-74.77438330189219,1705.065869343102,-1951.006763690178,2_2015,-36.84421891613503,1705.065869343102,-0.10094306552365762,-54.52953046928645,0.9549248747913188,,2.510803597083552,6.81998943673928,44.471216940225325,-1951.006763690178,0.12183895052116528,174.6387410722403
1668A,PM2.5,-1171.3182649497235,0.9556451612903226,0.07591965118002672,49.95454545454545,16222.0,default,8_2014,-1171.3182649497235,2109.1531341571244,-2892.810764079049,3_2015,-45.006586390951234,2109.1531341571244,-0.12330571613959242,-41.33299003393458,0.2036727879799666,,27.710672680709752,45.99257612875969,66.26229722720907,-2892.810764079049,0.18154054034851802,127.08563076594795
1668A,PM10,-2243.3065973555235,0.9475806451612904,0.14454677358809676,95.1775043936731,16222.0,default,8_2014,-2243.3065973555235,-546.4688283208013,-3514.4817905988084,3_2015,15.146674898029373,-546.4688283208013,0.041497739446655815,11.954047535101777,0.03672787979966611,*,52.759572359655316,51.963919637991125,81.14088292155427,-3514.4817905988084,0.22230378882617607,88.45594958232924
1669A,CO,2.364476339369977,0.9798387096774194,-7.842034588911615e-05,1.0718217849273932,16222.0,default,6_2014,2.364476339369977,3.383887527156001,1.5200466443351648,12_2019,-0.050080088688676694,3.383887527156001,-0.00013720572243473066,-4.324196451052683,0.006677796327211993,**,-0.028623426249527396,-2.6203734413298836,-0.010835913664788465,1.5200466443351648,-2.9687434698050588e-05,-1.043462834182374
1669A,SO2,190.11311493018204,0.9744623655913979,-0.009875904621359913,27.099107537868232,16222.0,default,6_2014,190.11311493018204,231.28152551882766,148.3710776838362,12_2019,-4.469940571444797,231.28152551882766,-0.012246412524506292,-13.702974288823143,0.0,***,-3.604705186796368,-12.053374793686041,-2.74142353482989,148.3710776838362,-0.007510749410492849,-10.332634010122195
1669A,O3,-2.294924410314323,0.9865591397849462,0.003348225446850129,50.41771784785308,16222.0,default,6_2014,-2.294924410314323,72.51887037854107,-91.27660420200851,12_2019,-0.37754116791223674,72.51887037854107,-0.0010343593641431144,-0.6773315456008792,0.15025041736227046,,1.2221022881002972,2.349293639930071,3.1310777074607605,-91.27660420200851,0.008578295088933591,6.539359009339217
1669A,NO2,84.98431192059647,0.9596774193548387,-0.0031719780565089713,35.54873721942198,16222.0,default,6_2014,84.98431192059647,124.88108660916508,43.001631838979065,12_2019,-2.023799887561225,124.88108660916508,-0.005544657226195137,-5.7929349449168495,0.013355592654423987,*,-1.1577719906257746,-3.4530997419878133,-0.2813199447095236,43.001631838979065,-0.00077073957454664,-0.9223999573889289
1669A,PM2.5,98.63828424416795,0.9717741935483871,-0.0036409693784280727,47.25057321655875,16222.0,default,8_2014,98.63828424416795,159.45802679141596,44.99727857690234,12_2019,-2.5752527603817885,159.45802679141596,-0.007055487014744627,-5.722285890199188,0.023372287145241977,*,-1.3289538231262465,-3.358108197842519,-0.20845106941150487,44.99727857690234,-0.0005710988203054928,-0.5833587270469264
1669A,PM10,184.8280809074945,0.989247311827957,-0.007592084898834601,69.67282338625135,16222.0,default,8_2014,184.8280809074945,250.61962062196812,114.06094891101654,12_2019,-4.096770810869086,250.61962062196812,-0.011224029618819412,-5.976899431522194,0.006677796327211993,**,-2.7711109880746294,-4.493503090220551,-1.2541875720024833,114.06094891101654,-0.0034361303342533792,-2.150525814917752
1670A,CO,2.399891050622524,0.9153225806451613,-8.755675081337927e-05,1.1696405335570266,16222.0,default,8_2014,2.399891050622524,3.1760546085838324,1.4427827923178775,12_2019,-0.048124362278006774,3.1760546085838324,-0.00013184756788495007,-4.6397298812070265,0.013355592654423987,*,-0.03195821404688343,-3.2625555463625795,-0.011965523255291429,1.4427827923178775,-3.278225549394912e-05,-1.313465111145402
1670A,SO2,72.23610477511458,0.9193548387096774,-0.003440165421407475,14.659838868012903,16222.0,default,6_2014,72.23610477511458,104.15200219688197,44.9654320044602,12_2019,-1.914754184068056,104.15200219688197,-0.0052459018741590575,-10.049629945819108,0.0,***,-1.2556603788137284,-7.642605901059704,-0.6810845279666127,44.9654320044602,-0.0018659850081277059,-4.634671071232097
1670A,O3,16.66415331447952,0.9126344086021505,0.002340106608073386,57.70905934732322,16222.0,default,6_2014,16.66415331447952,107.11446740291281,-83.09204868143135,12_2019,-1.0499406478098106,107.11446740291281,-0.0028765497200268783,-1.7368435522493515,0.32387312186978295,,0.8541389119467859,1.563630646209555,2.9856454785274393,-83.09204868143135,0.008179850626102573,6.019265930049128
1670A,NO2,-12.524695224286347,0.9652777777777778,0.001995590253910012,17.952700170450548,16222.0,default,1_2015,-12.524695224286347,16.833891528923893,-41.282894125933346,11_2019,0.11283303712544068,16.833891528923893,0.0003091316085628512,0.5164308499744542,0.03005008347245409,*,0.7283904426771545,3.669885570407429,1.331524402340749,-41.282894125933346,0.0036480120612075316,7.440696736175559
1670A,PM2.5,129.03362221238194,0.9458333333333333,-0.005309435865639935,49.127637612956235,16222.0,default,8_2014,129.03362221238194,179.88558040174053,66.93572020905734,11_2019,-2.999579915502096,179.88558040174053,-0.008218027165759168,-6.4406338900998845,0.0033388981636059967,**,-1.9379440909585763,-4.516935919303928,-0.6100755401684882,66.93572020905734,-0.00167143983607805,-1.5320207749574595
1670A,PM10,167.61031398408238,0.9220430107526881,-0.00658958773391835,68.95327234268592,16222.0,default,8_2014,167.61031398408238,232.12346008386066,88.63427066582787,12_2019,-3.7264281296576045,232.12346008386066,-0.010209392136048231,-5.603086729411699,0.006677796327211993,**,-2.4051995228801974,-3.961522318865993,-0.7765443163425009,88.63427066582787,-0.0021275186749109614,-1.4348123788058165
1671A,CO,3.0768774909963206,0.9825268817204301,-0.00011930533146462636,2.422465399510335,16222.0,default,8_2014,3.0768774909963206,3.8123281601216865,2.1471872032204278,12_2019,-0.05918860915975735,3.8123281601216865,-0.00016216057304043108,-5.008516281022492,0.0,***,-0.04354644598458862,-3.8148227493833855,-0.024260611598225287,2.1471872032204278,-6.646742903623366e-05,-2.269568575148681
1671A,SO2,112.23340673362405,0.9865591397849462,-0.005667989607405054,35.5673327195734,16222.0,default,6_2014,112.23340673362405,167.0412582844899,69.81218543382835,12_2019,-3.2650294017072508,167.0412582844899,-0.008945286032074659,-14.88785266651251,0.0,***,-2.0688162067028446,-10.197603009432884,-1.1831773295367685,69.81218543382835,-0.0032415817247582698,-6.868058201627364
1671A,O3,41.39107369695759,0.9825268817204301,0.0008040787318518497,60.73778100035859,16222.0,default,8_2014,41.39107369695759,125.86464584210779,-53.27317958885884,12_2019,-1.5216734592980028,125.86464584210779,-0.004168968381638364,-2.6129590738003596,0.7846410684474123,,0.29348873712592516,0.5391560683143383,2.3276550183250646,-53.27317958885884,0.006377137036507026,4.638912647835555
1671A,NO2,12.335986992951272,0.9381720430107527,0.0007717389677156023,26.23614731840474,16222.0,default,8_2014,12.335986992951272,37.986925151308775,-25.964988480770273,12_2019,-0.23933375480675673,37.986925151308775,-0.0006557089172787856,-0.8750772311224494,0.44073455759599334,,0.28168472321619487,1.1333058778717768,1.0931614602603916,-25.964988480770273,0.0029949629048229907,4.832870476973139
1671A,PM2.5,137.8457531413502,0.9650537634408602,-0.005999359995350201,49.451691368538846,16222.0,default,6_2014,137.8457531413502,198.37954384947005,73.90391198709489,12_2019,-3.452803333494305,198.37954384947005,-0.00945973516025837,-7.6859247795242815,0.0,***,-2.1897663983028233,-5.403610421952318,-0.8306572535149365,73.90391198709489,-0.002275773297301196,-2.2458501098579777
1671A,PM10,229.81969982422717,0.9811827956989247,-0.010229598060738988,71.69018304511307,16222.0,default,2_2015,229.81969982422717,322.26850292013984,147.99460898798463,12_2019,-5.66062373669444,322.26850292013984,-0.015508558182724494,-8.00782299360431,0.0,***,-3.7338032921697306,-5.845469956275192,-2.085518745464205,147.99460898798463,-0.0057137499875731645,-3.7708618177357516
1672A,CO,1.731806096064041,0.9825268817204301,-4.7470664097312004e-05,1.2397161814754443,16222.0,default,8_2014,1.731806096064041,2.7955146481390774,0.5710798908806796,12_2019,-0.039649739766852085,2.7955146481390774,-0.00010862942401877283,-3.8370909056129543,0.14023372287145253,,-0.017326792395518882,-1.8016144434911063,0.0070055753311177756,0.5710798908806796,1.9193357071555548e-05,0.7938917957699506
1672A,SO2,85.69557433161957,0.9852150537634409,-0.004219281522778402,16.652150866019767,16222.0,default,8_2014,85.69557433161957,138.02107268632759,57.26220253662161,12_2019,-2.648949491528189,138.02107268632759,-0.007257395867200517,-13.054416076018747,0.0,***,-1.5400377558141167,-8.927553540585194,-0.9397941508998497,57.26220253662161,-0.0025747784956160267,-6.065478950560514
1672A,O3,38.76437343698001,0.9905913978494624,0.0008417979537812678,34.12348909528993,16222.0,default,8_2014,38.76437343698001,111.8096502993254,-57.18338688481565,12_2019,-1.225777247905141,111.8096502993254,-0.0033582938298770985,-2.138055378602272,0.7479131886477463,,0.30725625313016275,0.5861429546366451,2.278025464968106,-57.18338688481565,0.006241165657446867,5.170186061877597
1672A,NO2,26.565411411000124,0.9556451612903226,-0.0002841131458528489,19.031802007754646,16222.0,default,8_2014,26.565411411000124,49.39922684353183,3.7827630803602403,12_2019,-0.5912038945996408,49.39922684353183,-0.0016197366975332626,-2.556683625711536,0.7278797996661102,,-0.10370129823628985,-0.472302808668341,0.3800008763740288,3.7827630803602403,0.0010410982914356953,1.8382875925958286
1672A,PM2.5,75.91089072248818,0.907258064516129,-0.0024101652486849105,43.42946982108681,16222.0,default,2_2015,75.91089072248818,116.57813907249582,31.64810750528016,12_2019,-1.733672248090879,116.57813907249582,-0.004749786981070901,-4.38603510518386,0.07679465776293815,+,-0.8797103157699924,-2.3896606471112816,0.0626627177645334,31.64810750528016,0.00017167867880694084,0.18198406742738923
1672A,PM10,86.31554073165962,0.978494623655914,-0.002247561106241856,56.84802675202539,16222.0,default,7_2016,86.31554073165962,130.15623258397977,21.803907174804923,12_2019,-1.778582060677561,130.15623258397977,-0.004872827563500167,-3.4799629631169484,0.22036727879799667,,-0.8203598037782774,-1.6454715825065935,0.530143254693761,21.803907174804923,0.0014524472731335919,1.1686042802705996
1673A,CO,2.999763792403209,0.989247311827957,-0.00010853248207936102,1.4811698150805264,16222.0,default,8_2014,2.999763792403209,4.042519853176229,2.025412252246726,12_2019,-0.06217945808967242,4.042519853176229,-0.00017035467969773267,-4.861468528782673,0.0,***,-0.03961435595896677,-3.1968978876889347,-0.018964518525329963,2.025412252246726,-5.1957585000904005e-05,-1.6036884156152715
1673A,SO2,190.0405088633366,0.9838709677419355,-0.009879092184108559,18.17667327364449,16222.0,default,8_2014,190.0405088633366,220.7545820130061,154.6621609606005,12_2019,-4.2449935444773335,220.7545820130061,-0.011630119299937899,-13.228075647601676,0.0,***,-3.605868647199624,-12.107594274655991,-2.8672437942853612,154.6621609606005,-0.00785546245009688,-10.52939548182601
1673A,O3,30.606346439866815,0.9704301075268817,0.0010808426756649576,36.13320235110608,16222.0,default,8_2014,30.606346439866815,100.81524717037688,-43.40418339339486,12_2019,-1.1051829293398536,100.81524717037688,-0.003027898436547544,-2.1378219189944394,0.5175292153589316,,0.3945075766177095,0.8195043823186606,1.9538125472578733,-43.40418339339486,0.005352911088377735,4.4986858030958885
1673A,NO2,86.77529843297717,0.9610215053763441,-0.003008580390965145,40.361142578231735,16222.0,default,6_2014,86.77529843297717,133.20476999691272,41.28458433007229,12_2019,-2.0654516345092073,133.20476999691272,-0.005658771601395089,-4.988028404545784,0.03338898163606019,*,-1.098131842702278,-2.8920957034357166,-0.13992089106213793,41.28458433007229,-0.00038334490701955596,-0.39902195205921864
1673A,PM2.5,110.61706162648548,0.9879032258064516,-0.0043131470128175324,47.89334007588204,16222.0,default,6_2014,110.61706162648548,165.97668416471285,37.5418994490049,12_2019,-2.6782337460957724,165.97668416471285,-0.007337626701632253,-5.704960259809064,0.046744574290484175,*,-1.5742986596783994,-3.8728905281833925,-0.07157044853551213,37.5418994490049,-0.00019608342064523872,-0.20828956462833997
1673A,PM10,206.5410036480656,0.9879032258064516,-0.008528257042396133,76.90345651740277,16222.0,default,9_2014,206.5410036480656,273.444525632176,128.8642641837024,12_2019,-4.52823098783241,273.444525632176,-0.012406112295431261,-6.272433387408934,0.0,***,-3.1128138204745883,-4.564536426300656,-1.458563414778947,128.8642641837024,-0.003996064150079307,-2.2775778799862016
1674A,CO,3.7729027379444102,0.9865591397849462,-0.00016681467249650346,1.161105253657819,16222.0,default,6_2014,3.7729027379444102,4.5729415167482745,2.9011292810109546,12_2019,-0.07754282071783501,4.5729415167482745,-0.0002124460841584521,-6.882654822119555,0.0,***,-0.060887355461223765,-5.707288247215075,-0.04291985758549504,2.9011292810109546,-0.0001175886509191645,-4.3196045071847635
1674A,SO2,83.7564728147303,0.9879032258064516,-0.004159271855476999,12.108855832283506,16222.0,default,6_2014,83.7564728147303,117.39781354109243,60.33814059919532,12_2019,-2.244417683428455,117.39781354109243,-0.006149089543639603,-12.718205334981517,0.0,***,-1.5181342272491047,-9.322420361654247,-1.0382630756526392,60.33814059919532,-0.0028445563716510665,-7.314932875287651
1674A,O3,-56.05993561118197,0.9879032258064516,0.007292267666325826,49.88504052794009,16222.0,default,6_2014,-56.05993561118197,22.739097838165883,-144.24379209122623,12_2019,1.0087493247382682,22.739097838165883,0.0027636967801048444,1.492855775241267,0.0,***,2.6616776982089263,4.276802187481786,4.4577823679279795,-144.24379209122623,0.012213102377884874,8.273975109062807
1674A,NO2,49.78934825312378,0.9798387096774194,-0.0015408252971624223,24.377792715267347,16222.0,default,8_2014,49.78934825312378,79.52332415608392,20.634204682200814,12_2019,-1.1893414457762506,79.52332415608392,-0.003258469714455481,-4.460404797677609,0.07679465776293815,+,-0.5624012334642842,-2.2682883456660723,0.0484840975508863,20.634204682200814,0.00013283314397503096,0.2127519707317449
1674A,PM2.5,126.22141085991929,0.9825268817204301,-0.0056349970759701495,31.800209059516217,16222.0,default,10_2014,126.22141085991929,162.85493870446894,97.72833086289357,12_2019,-2.8155702526907644,162.85493870446894,-0.007713891103262368,-7.46435718700193,0.0,***,-2.0567739327291044,-5.908489175405489,-1.4605486475858895,97.72833086289357,-0.0040015031440709305,-4.450728342006785
1674A,PM10,219.46558432683918,0.9771505376344086,-0.009847045009214805,58.49468268844389,16222.0,default,8_2014,219.46558432683918,279.9800517471694,180.48199101808837,12_2019,-4.829774343952942,279.9800517471694,-0.013232258476583403,-7.393301467949737,0.0,***,-3.5941714283634036,-6.017684211362457,-2.7858612222652956,180.48199101808837,-0.007632496499356975,-4.916141868544665
1675A,CO,3.2597634577972556,0.9919354838709677,-0.00014159536835348888,0.9311664892032336,16222.0,default,6_2014,3.2597634577972556,3.881250213025717,2.6836069462765133,12_2019,-0.06459045271877081,3.881250213025717,-0.00017696014443498853,-6.391280126507239,0.0,***,-0.05168230944902344,-5.3678985615087464,-0.039916530986772836,2.6836069462765133,-0.00010936035886787079,-4.388538452253765
1675A,SO2,40.65730596035852,0.9905913978494624,-0.0017572849367697165,10.389121014421994,16222.0,default,6_2014,40.65730596035852,54.59776709612974,29.096110746686144,12_2019,-0.9302562856623242,54.59776709612974,-0.0025486473579789705,-7.018890022249438,0.0,***,-0.6414090019209465,-5.27881284269657,-0.39717851587746844,29.096110746686144,-0.0010881603174725163,-3.4706345297300687
